id,type,title,display_entry,abstract,link,extent,date
7154978,696,"Lists of Revolutionary soldiers from Winthrop, Me., 1903.","Benjamin, John Milton, b. 1823. Lists of Revolutionary soldiers from Winthrop, Me., 1903.","Two lists of Revolutionary soldiers from Winthrop, Me., by John Milton Benjamin and John W. Penney. ",http://www.worldcat.org/oclc/261135671,1 v.,
8314287,696,Artist file : miscellaneous uncataloged material.,"KNOX, LISA BARILE. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/84112034,1 folder,
6637653,696,"Dixson, Zella Allen. Papers 1876-1910","Dixson, Zella Allen. Papers, 1876-1910","Zella Allen Dixson (1858-1924), librarian, served as de facto head of the University of Chicago Library from 1891 until 1910. The papers consist of loose leaves from a scrapbook compiled by Mrs. Dixson from 1876 to 1910. Except for three topical folders, the material is arranged chronologically. Included are letters from Melvil Dewey and Thomas W. Goodspeed; brochures describing her library science courses at the University; offprints of various ephemeral articles; and photographs of her summer home, Wisteria Cottage, in Granville, Ohio.",http://www.lib.uchicago.edu/e/scrc/findingaids/view.php?eadid=ICU.SPCL.DIXSON,"",
6547838,696,Houghton: Ledger c 1761-c 1764,"Houghton: Ledger, approximately 1761-approximately 1764","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-001111292&fn=search&vid=IAMS_VU2,1 volume,
7286122,696,Tornado victims of 1985 / Thomas G. Rider ; interviewed by Molly McNamara. 1988.,"Rider, Thomas G. Tornado victims of 1985 / Thomas G. Rider ; interviewed by Molly McNamara.","",http://www.worldcat.org/oclc/30387447,7 leaves ; 28 cm.,
6289724,696,John Featherstone papers 1914-1918,"John Featherstone papers, 1914-1918","",http://archiveshub.ac.uk/data/gb206-liddlecollectiondf052,1 file; postcards and printed material,
7871245,696,"Records, 1893-1957.","Saint Vitus Church (Cleveland, Ohio). Records, 1893-1957.","Records (1893-1957) of St. Vitus Church (Cleveland, Ohio) comprise baptism, confirmation, communion, marriage, and death registers. ",http://www.worldcat.org/oclc/62805095,3 microfilm reels.,
7452852,696,"Account book, 1814-1820.","Brigham, Norman, 1790-1871. Account book, 1814-1820.","Accounts of physician in Mansfield, Conn. ",http://www.worldcat.org/oclc/42706358,1 v. ; 37 cm.,
6652535,696,Orrin Edgar Klapp Papers 1942-1997,"Orrin Edgar Klapp Papers, 1942-1997","The collection consists of correspondence, clippings, photographs, and other miscellany.",http://www.oac.cdlib.org/ark:/13030/kt238nd9fc,0.21,
7046879,696,Riddles [music] / by Betty Beath and David Cox.,"Beath, Betty,. Riddles [music] / by Betty Beath and David Cox.","",http://www.worldcat.org/oclc/224430565,1 facsimile score (20 p.) ; 30 cm.,
6849660,696,"Diary, 1869.","Ammundson, Oiuf. Diary, 1869.","Brief diary written in Norwegian by Oiuf Ammundson, an immigrant to Viroqua, Wisconsin. ",http://www.worldcat.org/oclc/145786894,0.1 c.f. (1 folder),
7276799,696,"Letter, 1926 September 16 : Seattle, Washington, to E.A. Bryan, Pullman, Washington.","Benson, E. F. Letter, 1926 September 16 : Seattle, Washington, to E.A. Bryan, Pullman, Washington.",Typescript about leasing of grazing lands by the Northern Pacific Railway Company; enclosure: letter to Will C. Barnes. ,http://www.worldcat.org/oclc/29852480,7 p.,
8345302,696,"Biography, written by his daughters.","Jones, James H., 1858-. Biography, written by his daughters.","",http://www.worldcat.org/oclc/86146997,13 pp. : typed copy.,
7677921,696,"College memorabilia, 1916, 1922 [manuscript]","Sharpe, James L. College memorabilia, 1916, 1922 [manuscript]",1916 commencement invitation (First District A&M School); 1922 letter to Mr. Sharpe from Alumni Association. ,http://www.worldcat.org/oclc/54404725,1 envelope.,
8280801,696,Artist file : miscellaneous uncataloged material.,"HARPER, DENNIS. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/82338264,1 folder,
6916547,696,String quartet / by Roland Leich. [1976?],"Leich, Roland, 1911-1995. String quartet / by Roland Leich.","",http://www.worldcat.org/oclc/17016811,1 score (48 p.) ; 28 cm.,
7825177,696,"Canadian-American Urban Development - a Comparative Urban History Conference, 1982. 1982.","University of Guelph. Dept. of History. Canadian-American Urban Development - a Comparative Urban History Conference, 1982.","",http://www.worldcat.org/oclc/625624066,15 p.,
6704983,696,Artist file.,"Alexander, Malcom. Artist file.","",http://www.worldcat.org/oclc/122404139,1 folder.,
7346187,696,"Papers, 1988.","Marietta City Cemetery (Ga.). Papers, 1988.","Included in this project are the names and locations of the people buried in the old portion of the Marietta City Cemetery listed in three ways: alphabetical order, family groups, and section. ",http://www.worldcat.org/oclc/32902472,1 folder.,
6793119,696,"Cours Notre-Dame, Montréal, Québec : vertical file.","Cours Notre-Dame, Montréal, Québec : vertical file.","",http://www.worldcat.org/oclc/122622272,,
6555144,696,"Vol. CCCCLXXXVI (ff. 251). Letters to Sunderland, Boyle and Hopkins from the Commissioners of: — (1) Victualling; 1706-1709. ff. 12-30b. (2) Transport; 1707-1710. ff. 31-251b. Preceded (ff. 1-11) by 'A List of the 49 Ships mentioned in the Order of t... 1706-1710","Vol. CCCCLXXXVI (ff. 251). Letters to Sunderland, Boyle and Hopkins from the Commissioners of: — (1) Victualling; 1706-1709. ff. 12-30b. (2) Transport; 1707-1710. ff. 31-251b. Preceded (ff. 1-11) by 'A List of the 49 Ships mentioned in the Order of t..., 1706-1710","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-001950588&fn=search&vid=IAMS_VU2,1 item,
6691037,696,"Monthly payroll books, 1876-1911.","Syracuse State Institution for Feeble-Minded Children. Monthly payroll books, 1876-1911.","This series consists of monthly payrolls ""of attendants and servants"" at the New York State Asylum for Idiots (1876-1890) and the Syracuse State Institution for Feeble-Minded Children (1891-1911). Occupations of those listed include cook, baker, seamstress, table girl, nurse, attendant, gardener, hall girl, farmer, engineer, man, gymnast, and carpenter, among others. Payroll format changes slightly over time. ",http://www.worldcat.org/oclc/122364508,1 cu. ft. (4 volumes),
7737537,696,Chu Ta: the man and the artist. 1969.,"Courtin, Dorothy C. Chu Ta: the man and the artist.","",http://www.worldcat.org/oclc/56168640,68 p.,
7462138,696,Wood Mountain Mill : assay office. [1885-1910],"Sturtevant, J. B. (Joseph Bevier), 1851-1910. Wood Mountain Mill : assay office.","",http://www.worldcat.org/oclc/427340278,4 photographs (1 view),
6995524,696,"Trump, Ivana : [miscellaneous ephemeral material].","Trump, Ivana : [miscellaneous ephemeral material].","The folder may include clippings, announcements, small exhibition catalogs, advertisements, and other ephemeral items. ",http://www.worldcat.org/oclc/201487562,1 folder.,
7144362,696,"Papers, 1740-1909.","Augusta County (Va.). Papers, 1740-1909.","Papers, 1740-1909, relating to Augusta County, Va. Includes deeds, wills, legal documents, and church records (Christians Creek School House, Glebe Burying Ground, Old Stone Church and Tinkling Spring Church.) ",http://www.worldcat.org/oclc/25355462,58 items.,
6312496,696,Charles W. Parsons diary 1836-1837,"Charles W. Parsons diary, 1836-1837","Charles W. Parsons kept this diary in 1836-1837. He made entries in June 1836 during a tour of three Massachusetts towns - Salisbury, Alford, and Newburyport - where he went both in search of genealogical information and to give information on the Parsons family. The diary also includes a description of a visit to a Shaker village and other notes on a range of subjects",http://archives.nypl.org/mss/2345,.1 linear foot (1 folder),
7113654,696,"Studio one-- ""Miracle at Potter's farm"" / written especially for Studio one by Kathleen and Robert Howard Lindsay. 1955.","Lindsay, Kathleen. Studio one-- ""Miracle at Potter's farm"" / written especially for Studio one by Kathleen and Robert Howard Lindsay.","",http://www.worldcat.org/oclc/23528646,83 leaves ; 28 cm.,
6792229,696,"Papers, 1910-1962 ; bulk 1930-1950.","Lent family. Papers, 1910-1962 ; bulk 1930-1950.","The Lent Family papers reflect Depression Era economic hardships and concerns.  This family correspondence focuses on finances, unemployment, layoffs, household economics, and amusements.  The letters are from either (1) George Lent to brother William and niece Helen or (2) Lillian Lent Amouroux to niece Helen.  Also included are a few carbons of Helen's replies.  Only George's regular checks in his letters to his brothers made it possible for them to maintain their households.  The Seattle letters also give some insight into the problems of the Puget Sound Navigation Company especially while George was Chairman of the Board (1930's-40's). ",http://www.worldcat.org/oclc/122618141,3 boxes.,
8203822,696,Phil Frank archive of Farley comic strips [graphic]. 1975-2007.,"Frank, Phil. Phil Frank archive of Farley comic strips [graphic].",Archive of original drawings for the Travels with Farley (1975-1984) and Farley (1985-2007) comic strips. ,http://www.worldcat.org/oclc/778389342,"15 boxes and 3 oversize boxes (ca. 8,500 drawings) : ink on paper ; 34 x 21 cm or smaller.",
7437661,696,Baptist beginnings in the Amazon River valley region and North Brazil : Years on the Amazon / by Enrico A. Nelson. [1891],"Nelson, Erik Alfred, 1862-1939. Baptist beginnings in the Amazon River valley region and North Brazil : Years on the Amazon / by Enrico A. Nelson.","",http://www.worldcat.org/oclc/41493209,"66, 46 leaves, bound ; 28 cm.",
6855890,696,"Records, 1859-1885.","Our Lady of Guadelupe (Church : Conejos, Colo.). Records, 1859-1885.","Photocopies and transcripts of Church reports and documents; correspondence from Most Reverend Joseph Projectus Machebeuf (first Bishop of Colorado), John B. Lamy (first Bishop of Santa Fe, New Mexico), and John Baptist Salpoint (second Bishop of Santa Fe); microfilm reel contains baptismal records 1860-1861. ",http://www.worldcat.org/oclc/14879001,".25 linear ft (1 box), 1 microfilm reel.",
7789269,696,"International Design Conference in Aspen records, 1951-1987.","International Design Conference in Aspen. International Design Conference in Aspen records, 1951-1987.","This collection contains the official records of each conference from 1951 through 1987 including copies of papers presented, transcribed conference records, tape recordings of IDCA meetings, correspondence, and a wide range of graphic materials produced in conjunction with the conference. ",http://www.worldcat.org/oclc/60843093,13.5 linear ft.,
7068501,696,Theodore George Harwood Drake Papers. 1924-1996.,"Drake, Theodore George Harwood, 1891-1959. Theodore George Harwood Drake Papers.","The collection consists of miscellaneous materials relating to Drake's career as a paediatrician and collector of medical artefacts and books. It contains a collection of various manuscript and printed materials, largely in French, on paediatrics. ",http://www.worldcat.org/oclc/225720726,11 boxes and mapcase.,
6752420,696,"Florence Backman oral history interview : Tape and transcript, 1985 February 17 [sound recording] / conducted by Milton Vaughn Backman.","Backman, Florence, 1898-. Florence Backman oral history interview : Tape and transcript, 1985 February 17 [sound recording] / conducted by Milton Vaughn Backman.","Interview conducted with Florence Backman concerning her early years and growing up in a Latter-day Saint polygamous family.  She tells about her parents, life in the Mormon Colonies in Mexico, and the move to Salt Lake City, Utah.  Also included is a interview with her husband, Milton Backman, Sr.  He tells about their courtship, his work as an attorney in Utah and California and his involvement in Scouting. ",http://www.worldcat.org/oclc/122535619,Tape: 1 sound tape reel (100 min.)Transcript: 23 p.,
6388885,696,William Herbert Hobbs pamphlets and reprints 1889-1951,"William Herbert Hobbs pamphlets and reprints, 1889-1951",Professor of Geology at the University of Michigan; reprints of articles on various geological topics including his research and exploration in Greenland.,http://quod.lib.umich.edu/b/bhlead/umich-bhl-724?rgn=main;view=text,1 box,
8075478,696,"Correspondence to Chaim Potok, 1980s.","Rudolf, Anthony, 1942-. Correspondence to Chaim Potok, 1980s.","",http://www.worldcat.org/oclc/711072548,1 item (1 leaf),
7325077,696,"Papers (Part 2), 1809-1967.","Spragins family. Papers (Part 2), 1809-1967.","The collection includes the personal correspondence, 1870-1918, financial records and miscellaneous papers of Thomas Baker Clark (1851- 1919) of ""Clarkton"" and Hoveloke,"" Halifax County, Va., and while a student at the Virginia Military Institute in Lexington. Also, includes the family and personal correspondence, 1886-1940, of Grace Willis (Thomson) Clark (1856-1940) of ""Clarkton,"" Halifax County, Va., as well as her accounts and records of land of Orleans and St. Tammany parishes, La. Also, includes the diaries, 1864-1865, of Eliza (Shields) Thomson (d. 1898) kept while traveling in Europe; the family and personal correspondence of Elise Thomson Clark (1881-1950) of Halifax County and Richmond, Va.; the personal and family correspondence of Anita Grace (Clark) White (b. 1884) of ""Clarkton,"" Halifax County; and miscellaneous papers of other members of the Spragins and related families. ",http://www.worldcat.org/oclc/31752322,"2,601 items.",
